
**************************************************************************
P=8 S=10 chain_strength=18000.0

**************************************************************************
P=8 S=10 chain_strength=18000.0

**************************************************************************
P=8 S=10 chain_strength=18000.0
SAMPLE: {0: 0, 1: 0, 2: 1, 3: -1, 4: -1, 5: -1, 6: -1, 7: 1, 8: -1, 9: 1, 10: -1, 11: 1, 12: 1, 13: -1, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [4035.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: 1, 11: -1, 12: -1, 13: -1, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [5988.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 0, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: -1, 14: -1, 15: 0, 16: 0, 17: 1}, ENERGY: [10651.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: 1, 15: 0, 16: 0, 17: 0}, ENERGY: [1525.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 0, 10: 1, 11: 1, 12: -1, 13: -1, 14: 1, 15: -1, 16: 0, 17: 0}, ENERGY: [8540.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: 0, 5: 1, 6: 1, 7: -1, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: -1, 15: 0, 16: 1, 17: 1}, ENERGY: [10393.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: 0, 4: -1, 5: -1, 6: 0, 7: 0, 8: -1, 9: -1, 10: 1, 11: 0, 12: -1, 13: -1, 14: 0, 15: -1, 16: -1, 17: 1}, ENERGY: [11590.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: 1, 15: -1, 16: 0, 17: -1}, ENERGY: [3365.0], OCCURENCES: 2
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: 1, 16: 0, 17: 1}, ENERGY: [9110.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: -1, 5: 1, 6: -1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 1, 12: 0, 13: -1, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [13062.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 0, 5: -1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 1, 12: 1, 13: -1, 14: 0, 15: 1, 16: 1, 17: 0}, ENERGY: [8525.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 1, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: 0, 9: -1, 10: 1, 11: 0, 12: 1, 13: -1, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [5230.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: 1, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: 0, 11: 1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [12609.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: -1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: 0, 15: -1, 16: 1, 17: 0}, ENERGY: [9125.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: -1, 13: -1, 14: -1, 15: 1, 16: 0, 17: -1}, ENERGY: [3150.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 1, 11: 0, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [14930.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [9142.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: -1, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [8007.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: -1, 10: 0, 11: 0, 12: -1, 13: -1, 14: -1, 15: 1, 16: -1, 17: -1}, ENERGY: [10852.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 0, 13: -1, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [8205.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: -1, 5: 1, 6: 0, 7: 0, 8: 0, 9: -1, 10: -1, 11: 1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 0, 17: -1}, ENERGY: [9102.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [2725.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: 0, 4: 1, 5: -1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [8362.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 1, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [5793.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: -1, 14: -1, 15: 0, 16: 1, 17: 1}, ENERGY: [10125.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: 0, 5: 1, 6: -1, 7: 0, 8: 0, 9: -1, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [8428.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: 0, 4: 1, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: 1, 11: 1, 12: 1, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [7767.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: 0, 13: 0, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [13364.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: -1, 14: 0, 15: -1, 16: 0, 17: 1}, ENERGY: [10045.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [6899.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [2880.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 0, 11: -1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [6123.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: -1, 10: 1, 11: 1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 1, 17: 1}, ENERGY: [10022.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: -1, 12: -1, 13: -1, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [11017.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [9583.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: -1, 16: 1, 17: 1}, ENERGY: [6918.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: 0, 4: -1, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: -1, 11: 0, 12: 1, 13: -1, 14: -1, 15: -1, 16: -1, 17: 1}, ENERGY: [11299.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: 0, 5: 1, 6: -1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [11292.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 1, 10: -1, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [7655.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [6783.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 1, 4: -1, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: -1, 11: 0, 12: 1, 13: -1, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [9842.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [8315.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: 0, 12: -1, 13: -1, 14: 1, 15: 0, 16: 0, 17: -1}, ENERGY: [9679.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 1, 12: 0, 13: 0, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [8911.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: 1, 4: 1, 5: 1, 6: -1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 0, 12: -1, 13: -1, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [6348.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: -1, 5: 1, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [2794.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 1, 17: 0}, ENERGY: [10277.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: -1, 11: 0, 12: 0, 13: -1, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [7949.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: 0, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: 0, 12: -1, 13: 0, 14: -1, 15: -1, 16: 1, 17: -1}, ENERGY: [9497.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: -1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: -1, 12: 0, 13: -1, 14: 1, 15: 1, 16: -1, 17: 1}, ENERGY: [13721.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: -1, 16: 1, 17: 0}, ENERGY: [7038.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: 0, 13: -1, 14: 1, 15: -1, 16: 1, 17: 0}, ENERGY: [8237.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 1, 2: -1, 3: 0, 4: 0, 5: -1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: -1, 15: 0, 16: 0, 17: -1}, ENERGY: [9493.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: 0, 9: -1, 10: -1, 11: 1, 12: 0, 13: -1, 14: 1, 15: 0, 16: -1, 17: -1}, ENERGY: [10704.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 1, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: 1, 11: -1, 12: 1, 13: -1, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [3246.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: -1, 13: -1, 14: 1, 15: 0, 16: -1, 17: -1}, ENERGY: [2457.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 0, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [10395.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 1, 2: -1, 3: 0, 4: -1, 5: 0, 6: 1, 7: -1, 8: -1, 9: -1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: 1, 16: 0, 17: 0}, ENERGY: [7153.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: -1, 13: -1, 14: 1, 15: -1, 16: -1, 17: 0}, ENERGY: [5181.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: 1, 4: 0, 5: 0, 6: 0, 7: -1, 8: -1, 9: -1, 10: 0, 11: 1, 12: -1, 13: -1, 14: -1, 15: 1, 16: -1, 17: 0}, ENERGY: [8537.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 1, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [6054.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: 0, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [2622.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: -1, 13: -1, 14: 1, 15: 0, 16: 0, 17: -1}, ENERGY: [2042.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 0, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: -1, 14: -1, 15: 0, 16: 0, 17: -1}, ENERGY: [7713.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 1, 2: 1, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: 0, 9: -1, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [3228.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: 0, 3: -1, 4: -1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: 1, 16: -1, 17: -1}, ENERGY: [4697.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: 1, 5: 1, 6: -1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: 0, 13: -1, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [5184.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 1, 4: -1, 5: 1, 6: 0, 7: -1, 8: -1, 9: -1, 10: 1, 11: 0, 12: 1, 13: -1, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [7026.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: -1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: 0, 14: -1, 15: 0, 16: -1, 17: -1}, ENERGY: [12785.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 1, 3: 0, 4: 0, 5: 1, 6: -1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 0, 13: -1, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [9615.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: 1, 12: 0, 13: 0, 14: -1, 15: 1, 16: 1, 17: -1}, ENERGY: [11750.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: -1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: -1, 14: 0, 15: -1, 16: -1, 17: 1}, ENERGY: [6311.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 0, 3: 1, 4: 0, 5: 1, 6: 0, 7: -1, 8: -1, 9: -1, 10: 1, 11: -1, 12: 1, 13: -1, 14: -1, 15: -1, 16: -1, 17: 0}, ENERGY: [5126.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 0, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 1}, ENERGY: [10758.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: -1, 14: 1, 15: 0, 16: -1, 17: 0}, ENERGY: [8529.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: 0, 4: 0, 5: -1, 6: 1, 7: -1, 8: -1, 9: 1, 10: 0, 11: 1, 12: -1, 13: -1, 14: 0, 15: 1, 16: 0, 17: 0}, ENERGY: [11838.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: 0, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [4769.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 0, 3: -1, 4: 1, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0, 11: 0, 12: -1, 13: 0, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [7285.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 1, 5: 1, 6: -1, 7: 0, 8: 0, 9: -1, 10: 0, 11: 1, 12: 1, 13: 0, 14: -1, 15: 0, 16: -1, 17: -1}, ENERGY: [16170.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: -1, 12: -1, 13: -1, 14: -1, 15: 1, 16: 1, 17: 0}, ENERGY: [2893.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: 1, 13: -1, 14: 0, 15: 1, 16: -1, 17: -1}, ENERGY: [7150.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: -1, 5: 1, 6: -1, 7: 0, 8: -1, 9: 1, 10: 1, 11: 0, 12: 1, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [6956.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: -1, 14: 0, 15: 1, 16: -1, 17: -1}, ENERGY: [8142.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 1, 2: -1, 3: 0, 4: 0, 5: 0, 6: 0, 7: -1, 8: -1, 9: 0, 10: 0, 11: -1, 12: 1, 13: -1, 14: 0, 15: 1, 16: 0, 17: 0}, ENERGY: [11451.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: -1, 11: 0, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [8668.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 1, 4: -1, 5: 1, 6: 1, 7: -1, 8: -1, 9: 0, 10: -1, 11: 1, 12: 0, 13: -1, 14: -1, 15: -1, 16: 1, 17: 0}, ENERGY: [6634.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 1, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [5782.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 1, 5: -1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: 0, 13: -1, 14: 1, 15: 0, 16: 0, 17: -1}, ENERGY: [11311.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: 0, 3: -1, 4: -1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 0, 10: 1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 0, 17: 0}, ENERGY: [5553.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [6615.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 1, 2: 0, 3: -1, 4: -1, 5: 0, 6: 0, 7: 0, 8: -1, 9: 0, 10: 0, 11: 1, 12: -1, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [4856.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: -1, 10: 1, 11: 1, 12: 0, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [4027.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [5530.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 0, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: 1, 13: -1, 14: 1, 15: -1, 16: 0, 17: 0}, ENERGY: [3166.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: -1, 5: 1, 6: -1, 7: 1, 8: 0, 9: -1, 10: 0, 11: 1, 12: -1, 13: -1, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [4240.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: 0, 4: -1, 5: 0, 6: 1, 7: 0, 8: 0, 9: -1, 10: -1, 11: -1, 12: -1, 13: -1, 14: -1, 15: -1, 16: 1, 17: 1}, ENERGY: [7490.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 1, 4: 1, 5: 1, 6: 0, 7: -1, 8: -1, 9: -1, 10: 1, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [6188.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 1, 8: 0, 9: 0, 10: -1, 11: 1, 12: 0, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [11078.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 1, 2: 0, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 1, 12: -1, 13: 0, 14: -1, 15: 0, 16: -1, 17: 0}, ENERGY: [7560.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: -1, 17: -1}, ENERGY: [10713.0], OCCURENCES: 1
